Cycle | genre,work,witness,siecle,date,langue,nature,nature_descrip.,bibliotheque,localisation,latitude,longitude,cote,ville_imprimeur,auteur,obs.,philobiblon_id,copie_numerisee
,La historia de Grisel y Mirabella,Grisel y Mirabella,Xve s.,,castillan,manuscrit,fols. 1-76v,Archivio Storico Civico e Biblioteca Trivulziana,Milan,,,ms. 940,,Juan de Flores,códice facticio que reúne una antología de poesía y prosa castellana del siglo XV formada en 1546 por un italiano. El texto de Grisel y Mirabella recogido en este códice no coincide con ninguna de las ediciones impresas.,,
,La historia de Grisel y Mirabella,Grisel y Mirabella,dernier quart du Xve s./ debut XVIe s. ,1475-1510,castillan,manuscrit,fols. 68r-76v,Biblioteca Apostolica Vaticana,Cité du Vatican ,,,ms. 6966,,Juan de Flores,contiene los diecisiete primeros capítulos de la obra,,
Historias caballerescas breves,Magalona y Pierres de Provença,"La historia de la linda Magalona, fija del rey de Nápoles, y del muy esforçado cavallero Pierres de Provença, fijo del conde de Provença y de las fortunas y trabajos que passaron",,1519,castillan,imprimé,,British Library,Londres,,,c.7.a.18,"Sevilla: Jacobo Cromberger, 1519, 10 de diciembre",anonyme,"traduction du francais, lui aussi traduction d’un des contes des Mille et une nuits, probablement en passant par l’iralien",texid 3514 manid 3812,
Historias caballerescas breves,Magalona y Pierres de Provença,"La historia de la linda Magalona, fija del rey de Nápoles, y del muy esforçado cavallero Pierres de Provença, fijo del conde de Provença y de las fortunas y trabajos que passaron",,1526,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,RES-Y2-819,"Toledo: [Miguel de Eguía], 1526, 12 de octubre",anonyme,,,https://gallica.bnf.fr/ark:/12148/bpt6k310859f.r=Magalona?rk=21459;2
Historias caballerescas breves,Magalona y Pierres de Provença,"La historia de la linda Magalona, fija del rey de Nápoles, y del muy esforçado cavallero Pierres de Provença, fijo del conde de Provença y de las fortunas y trabajos que passaron",,1533,castillan,imprimé,,Bibliothèque interuniversitaire de la Sorbonne,Paris,,,RXVI 879,"Sevilla: Juan Cromberger, 1533, junio",anonyme,Pièce figurant dans un recueil de cinq romans médiévaux publiés par J. Cromberger de 1532 à 1533. ,,https://nubis.univ-paris1.fr/ark:/15733/358m
Historias caballerescas breves,Magalona y Pierres de Provença,"La historia de la linda Magalona, fija del rey de Nápoles, y del muy esforçado cavallero Pierres de Provença, fijo del conde de Provença y de las fortunas y trabajos que passaron",,1542,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,Rés.-Yd 240P ,"Sevilla: Dominico de Robertis, 1542, enero",anonyme,,,https://gallica.bnf.fr/ark:/12148/bpt6k317882r.r=Magalona?rk=42918;4
Historias caballerescas breves,Magalona y Pierres de Provença,"La historia de la linda Magalona, fija del rey de Nápoles, y del muy esforçado cavallero Pierres de Provença, fijo del conde de Provença y de las fortunas y trabajos que passaron",,1562,castillan,imprimé,,British Library,Londres,,,BL: C.63.g,"Burgos: Felipe de Junta, 1562",anonyme,,,
Historias caballerescas breves,Magalona y Pierres de Provença,"La historia de la linda Magalona, fija del rey de Nápoles, y del muy esforçado cavallero Pierres de Provença, fijo del conde de Provença y de las fortunas y trabajos que passaron",,1564,castillan,imprimé,, Lugdwig Maximilian Universität,Muniche,,,0017/8 Hist.prof. 173,"Burgos: Felipe de Junta, 1564",anonyme,,,
Libros de caballerías,Historia de Melosina,Historia de la linda Melosina,,1498,castillan,incunable,,Bibliothèque royale de Beligique,Brussels,,,INC B 840 ,"Tolosa: Juan Parix, 1489, 14 de julio",Jean d’Arras ,Traduction du Roman de Mélusine de Jean d’Arras,,
Libros de caballerías,Historia de Melosina,Historia de la linda Melosina,,1498,castillan,incunable,,British Library,Londres,,,IB.42463,"Tolosa: Juan Parix, 1489, 14 de julio",,,,
Libros de caballerías,Historia de Melosina,Historia de la linda Melosina,,1498,castillan,incunable,,Hispanic Society Museum and Library,New York,,,Inc. 135,"Tolosa: Juan Parix, 1489, 14 de julio",,,,
Libros de caballerías,Historia de Melosina,Historia de la linda Melosina,,1526,castillan,imprimé,,British Library,Londres,,,c.62.f.7,"Valencia: s.i., 1512, 18 de marzo",,,,
Romancero,Romance de Amadis y Oriana,"Romance de Amadis y Oriana y otro del rey Malsin : con otro del infante Gayferos, y otro que dize Jaen esta el buen rey, con otros dos romances",,1519,castillan,imprimé,ff. 1ra-2rb,Cambridge University Library,Cambridge ,,,F151.d.8.9  ,"Burgos : Fadrique de Basilea, 1515-1519",anonyme,poesie (Romance poético),BETA texid 4183/ cnum 7534,
,Guarino Mezquino,Crónica del noble caballero Guarino Mezquino,,1512,castillan,imprimé,,,,,,PERDU ?,"Sevilla, Jacobo Cromberger, 1512.",Andrea da Barberino,,,
,Guarino Mezquino, Crónica del noble caballero Guarino Mesquino,,1527,castillan,imprimé,,"The Hispanic Society Museum, and Library ",New York,40.8334059085853,-73.9469144558287, PQ 6147.C5 1527,"Sevilla: Juan Varela de Salamanca,","Andrea da Barberino (Alonso Hernández Alemán, traductor)",orig. italien,,
,Guarino Mezquino,"Crónica del muy noble caballero Guarino Mezquino, en la cual trata de las aventuras que le acontecieron por todas partes del mundo",,1548,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon. 7-VI-27,"Sevilla, en casa de Andrés de Burgos, 1548.",,,,
,Guarino Mezquino,"Crónica del muy noble caballero Guarino Mezquino, en la cual trata de las aventuras que le acontecieron por todas partes del mundo",,1548,castillan,imprimé,,The British Library,Londres,,,C.63.l.12,,,,,
,Renaldos de Montalván,La Trapesonda (La Trapesonda que es tercero libro de don Renaldos y trata como por sus cauallerias alcanzó a ser emperador de Trapesonda y de la penitencia y fin de su vida ),,1533,castillan,imprimé,,Bibliothèque Mazarine. Institut de France,Paris,48.8574100000001,2.33736000000005,369 A  [Res] ,Sevilla: Jacobo Cromberger,,"orig. italien, Trabisonda historiata",,
,Renaldos de Montalván,Libro del noble y esforçado cavallero Renaldos de Montalván,,1523,castillan,imprimé,folio,Bibliothèque Mazarine. Institut de France,Paris,48.8574100000001,2.33736000000005,2o 369 [Res] | olim 17877 ,"Toledo: Juan de Villaquirán,",,,,
,Renaldos de Montalván,Libro del noble y esforçado cavallero Renaldos de Montalván,,1511,castillan,imprimé,,Biblioteca Civica ,Fossano,,,,"Valencia, Jorge Costilla para Hernando del Castillo y Lorenzo Ganoto, 1511?",,,,
,Renaldos de Montalván,La trapesonda que es tercero libro de don Renaldos y trata como por sus cavallerias alcanço a ser emperador de trapesonda y de la penitencia y fin de su vida,,1528,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/5247 ,"Toledo, en casa de Gaspar de Ávila a costa de Cosme Damián, 1528.",,,,
,Renaldos de Montalván,La trapesonda que es tercero libro de don Renaldos y trata como por sus cavallerias alcanço a ser emperador de trapesonda y de la penitencia y fin de su vida,,1543,castillan,imprimé,,Herzog August Bibliot,Wolfenbüttel,,,A: 257.9 Hist. 2 ̊(1),"Sevilla, Dominico de Robertis, 1543.",,,,
,Renaldos de Montalván,La trapesonda que es tercero libro de don Renaldos,,1545,castillan,imprimé,,The British Library,Londres,,,G.10279(3) ,"Sevilla, en casa de Juan Cromberger, 1545.",,,,
,Renaldos de Montalván,La trapesonda que es tercero libro de don Renaldos y trata como por sus cavallerias alcanço a ser emperador de trapesonda y de la penitencia y fin de su vida,,1548,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,Res/2 P.o.it. 31 m#Beibd.2,"Sevilla, Cromberger press, 1548.",,,,
,Renaldos de Montalván,La trapesonda que es tercero libro de don Renaldos y trata como por sus cavallerias alcanço a ser emperador de trapesonda y de la penitencia y fin de su vida,,1558,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,RES-Y2-224 ,"Toledo, s.n., 1558.",,,,
,Renaldos de Montalván,La trapesonda que es tercero libro de don Renaldos y trata como por sus cavallerias alcanço a ser emperador de trapesonda y de la penitencia y fin de su vida,,1585,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/8535 ,"Perpignan, Sansón Arbús véndese en Girona en casa de Arnau Garrichy y viuda de Imberta Libratera, 1585.",,,,https://bdh-rd.bne.es/viewer.vm?id=0000013706&page=1
,Renaldos de Montalván,Libro primero del noble cavallero Reynaldos de Montalvan,,1585,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/13532(1),"Perpignan, Sansón Arbús y viuda de Imbert en Girona, 1585.",,,,
,Renaldos de Montalván,Libro primero del noble cavallero Reynaldos de Montalvan,,1585,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/13532(2),"Perpignan, Sansón Arbús y viuda de Imbert en Girona, 1585.",,,,
,Renaldos de Montalván,Libro primero del noble cavallero Reynaldos de Montalvan,,1585,castillan,imprimé,,Staatsbibliothek Preußischer Kulturbesitz,Berlin,,,XI.516,"Perpignan, Sansón Arbús y viuda de Imbert en Girona, 1585.",,,,
,Renaldos de Montalván,Libro primero del noble cavallero Reynaldos de Montalvan,,1585,castillan,imprimé,,British Library,Londres,,,G.10281(1),"Perpignan, Sansón Arbús y viuda de Imbert en Girona, 1585.",,,,
,Renaldos de Montalván,El quarto libro del esforçado cavallero Reynaldos de Montalvan que trata de los grandes hechos del invencible cavallero Baldo,,1542,castillan,imprimé,,Biblioteca Nacional de Portugal,Lisbonne,,,RES 3459 12 V ,"Sevilla, Dominico de Robertis, 1542 (18 de noviembre)",,,,
,Renaldos de Montalván,El quarto libro del esforçado cavallero Reynaldos de Montalvan que trata de los grandes hechos del invencible cavallero Baldo,,1542,castillan,imprimé,,Herzog August Bibliot,Wolfenbüttel,,,A: 257.9 Hist. 2 ̊,"Sevilla, Dominico de Robertis, 1542 (18 de noviembre)",,,,
,Renaldos de Montalván,Tercero libro de don Renaldos,,1563,castillan,imprimé,,"Universidad de Santiago de Compostela, Biblioteca General",Santiago de Compostela,,,20112(3),"Alcalá de Henares, en casa de Andrés de Angulo, 1563",,,,
,Renaldos de Montalván,Libro segundo. Libro del noble y esforçado do cavallero Renaldos de Montalvan,,1564,castillan,imprimé,,"Universidad de Santiago de Compostela, Biblioteca General",Santiago de Compostela,,,,"Alcalá de Henares, en casa de Sebastián Martínez, 1564.",,,,
,Renaldos de Montalván,Libro del noble y esforçado y invencible cavallero Renaldos de Montalvan,,1526,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/11765,"Salamanca, [Alfonso de Porras y Lorenzo de Liondedei], 1526.",,,,
,Renaldos de Montalván,Libro del noble y esforçado y invencible cavallero Renaldos de Montalvan,,1526,castillan,imprimé,,Hispanic Society Museum and Library,New York,,,,"Salamanca, [Alfonso de Porras y Lorenzo de Liondedei], 1526.",,,,
,Renaldos de Montalván,Libro primero del noble y esforçado cavallero Renaldos de Montalvan y de sus grandes proezas y hechos,,1564,castillan,imprimé,,British Library,Londres,,,G.10280(1),"Burgos, Pedro de Santillana, 1564.",,,,
,Renaldos de Montalván,Libro primero del noble y esforçado cavallero Renaldos de Montalvan y de sus grandes proezas y hechos,,1564,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,Rés. Y2 225 ,"Burgos, Pedro de Santillana, 1564.",,,,
,Renaldos de Montalván,Libro primero del noble y esforçado cavallero Renaldos de Montalvan y de sus grandes proezas y hechos,,1564,castillan,imprimé,,Biblioteca Universitaria de Valencia,Valencia,,,R-1/161,"Burgos, Pedro de Santillana, 1564.",,,,
,Renaldos de Montalván,"Romance del muy noble y valiente cavallero flor de cavallerias, don Reynaldos de Montalvan",,1560,castillan,imprimé,,Národní knihovna Ceské republiky ,Prague,,,IX.H.231(44),"Burgos, Felipe de Junta, 1560-1565",,,,
,Renaldos de Montalván,Romance de don Reynaldos de Montalvan. Con unas coplas de Juan del Enzina. Y un romance de Amadis,,1560,castillan,imprimé,,Národní knihovna Ceské republiky ,Prague,,,IX.H.231(42),"Burgos, Felipe de Junta, circa 1560-1570",,,,
,Renaldos de Montalván,Romance del conde Claros de Montalvan. Con un villancico pastoril alcabo muy gracioso,,1560,castillan,imprimé,,Národní knihovna Ceské republiky ,Prague,,,IX.H.231(5),"Burgos, Felipe de Junta, circa 1560",,,,
,Renaldos de Montalván,Romance sobre los amores de Reynaldos de Montalban con la hermosa princesa Calidonia hija del rey Agolandro y de los grandes hechos de armas y trabajos que passo en la conquista y de la muerte della,,,castillan,imprimé,,Národní knihovna Ceské republiky ,Prague,,, IX.H.231(43,"S.l. [=Spain?], s.n., s.d.",,,,
,Romance del moro Calaynos ,"Romance del moro Calaynos de como requeria de amores a la infanta Sebilla, y ella le demando en arras tres cabeças de los doze pares y de como fue muerto por manos del esforçado don Roldan agora",,,castillan,imprimé,,Chapin Library,Williamstown,,,OCLC: 62863317,"Valencia, junto al Molino de Rovella, s.d.",Martín Palomero,,,
,Romance de don Roldan,Romance de don Roldan,,,castillan,imprimé,,Biblioteca Capitular y Colombina,Seville,,,,"S.l. [=Spain?], s.n., s.d.",Jeronimo Bernal,,,
Romancero,Romance de don Roldan,"Romance de don Roldan, trata como el emperador Carlo magno le desterro de Francia, porque bolvio por la honra de su primo don Reynaldos. Y una glosa nuevamente hecha",,1570,castillan,imprimé,"Burgos, Felipe de Junta, [circa 1560-1570]",Biblioteka Jagiellonska,Kraków ,,,Qu-E 1-26(11),"Granada, Hugo de Mena, 1570.",Melchor de Llanes,,,
Romancero,Romance de don Roldan,"Romance de don Roldan, trata como el emperador Carlo magno le desterro de Francia, porque bolvio por la honra de su primo don Reynaldos. Y una glosa nuevamente hecha",,1570,castillan,imprimé,,Biblioteca Capitular y Colombina,Seville,,,,"Granada, Hugo de Mena, 1570.",Melchor de Llanes,,,
Romancero,Romance de don Roldan,Romance de don Roldan de como el emperador Carlos lo desterro de Francia porque boluia por la honrra  de su primo don Reynaldos,,1546,castillan,imprimé,ff. 78 -84 ).,Herzog August Bibliot,Wolfenbüttel,,,M: LI 41.1. ,"Amberes, Martín Nucio, ",,Dans Cancionero de Romances En Qve Estan recopilados la mayor parte delos romances castellanos,,
Romancero,Romance de don Roldan," Romance de don Roldan, trata como el emperador Carlo magno le desterro de Francia, porque bolvio por la honra de su primo don Reynaldos",,1560,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Esp. 97 8o,"Burgos, Felipe de Junta, [circa 1560-1570]",Melchor de Llanes,,,
Romancero,Romance de don Roldan,"Romance de don Roldan, trata como el emperador Carlo magno le desterro de Francia, porque bolvio por la honra de su primo don Reynaldos",,1560,castillan,imprimé,"Burgos, Felipe de Junta, [circa 1560-1570]",Biblioteca Nacional de España,Madrid,,,R/9498 ,"Burgos, Felipe de Junta, [circa 1560-1570]",Melchor de Llanes,,,
Romancero,Romance de don Roldan,"Romance de la brava batalla que passo entre el conde don Roldan y el moro Mandricardo, sobre el espada Durindana, y como Roldan se torno loco por amores de Angelica la bella",,1560,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/9465,"[Burgos, Felipe de Junta, 1560-1570].",,,,
,Romance de don Roldan,"Romance de don Roldan, y de la traycion de Galalon. Con el romance de Gayferos",,1560,castillan,imprimé,,Biblioteca Capitular Y Colombina,Seville,,,,"[Burgos, Felipe de Junta, 1560-1570].","Garci Sánchez de Badajoz,",,,
,Romance de don Roldan,"Romance de don Roldan, y de la traycion de Galalon. Con el romance de Gayferos",,1560,castillan,imprimé,,Národní knihovna Ceské republiky ,Prague,,,IX.H.231(41),"[Burgos, Felipe de Junta, 1560-1570].","Sánchez de Badajoz,",,,
Romancero ,Romance de Floriseo,"Romance nuevamente hecho en que se tratan los amores de Floriseo, y de la reyna de Bohemia con un villancico",,1525,castillan,imprimé,,Národní knihovna Ceské republiky ,Prague,,,IX.H.231(20),"Burgos, Alonso de Melgar, circa 1525",Andrés Ortiz,romance versifica pasajes del Floriseo de Fernando Bernal,,
Romancero ,Romance de Floriseo,"Romance nuevamente hecho en que se tratan los amores de Floriseo, y de la reyna de Bohemia con un villancico",,1525,castillan,imprimé,,Biblioteca Capitular y Colombina  ,Seville,,,,"Burgos, Alonso de Melgar, circa 1525",Andrés Ortiz,,,
Romancero,Romance de la reyna Troyana,Romance de la reyna Troyana glosado: y vn Romance de Amadis: hecho por Alonso de Salaya. Con dos romances de Gayferos: en los queales se contiene como mataron a don Galuan,,1530,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/3665,"[Burgos, Juan de Junta, c. 1530-1535]. 4°, 4 h",Alonso de Salaya,,,http://bdh-rd.bne.es/viewer.vm?id=0000050710
Romancero,Romance de don Tristan,Romance de don Tristan nuevamente glosado,,,castillan,imprimé,,Biblioteca Capitular y Colombina  ,Seville,,,,,Alonso de Salaya,,,
Romancero,Romance del Cid,"Romance del Cid. Trata del rey moro que perdio a Valencia, glosado",,1570,castillan,imprimé,,Biblioteka Jagiellonska,Kraków,,,Qu-E-1-26(12,"Granada, Hugo de Mena, 1570.",Francisco de Lora,,,
Romancero,,Romance nuevamente hecho en el qual se contienen las treguas que hizieron los troyanos y la muerte de Hector y como fue seputlado. Tambien van aqui los amores de Achiles con la linda Policena,,1558,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/9474,"[Burgos, Juan de Junta, circa 1558].",Luis Hurtado,,,
Romancero,,Romance nuevamente hecho en el qual se contienen las treguas que hizieron los troyanos y la muerte de Hector y como fue seputlado. Tambien van aqui los amores de Achiles con la linda Policena,,,castillan,imprimé,,Národní knihovna Ceské republiky ,Prague,,,IX.H.231(65),,,,,
Romancero,,"Aqui se contienen doze romances del amores muy sentids. El i Pyramo y Tisbe. El II de Policena. El iii de Eneas. El iiii del conde de Lombardo. El v de don Rodrigo. Y del Infante Troco. Y de Moriana. Y de Leandro, para cantar y tañer con vihuela",,1570,castillan,imprimé,,Biblioteka Jagiellonska,Kraków,,,Qu-E 1-26(14),"Granada, Hugo de Mena, 1570.",,,,
Romancero,,Romancero historiado con mucha variedad de glosas y sonetos y al fin una floresta pastoril,,1579,castillan,imprimé,,Université Clermont Auvergne - Faculté de Droit,Clermont-Ferrand,,,49684 (Fonds Vimont),"Alcalá de Henares, Hernán Ramírez, 1579-1580", Lucas Rodríguez,basado en el Espejo de principes y caballeros (Megias&Dasi),,
historias caballerescas breves,Vespasiano ,Ystoria del noble Vespesiano emperador de Roma,,1492,castillan,incunable,ff. 2r-32v,British Library,Londres,,,IA.53510   ,"Toledo,  Juan Vázquez, 1491",,imparfait ,BETA texid 1213/cnum 508,
historias caballerescas breves,Vespasiano ,Ystoria del noble Vespesiano emperador de Roma,,1499,castillan,incunable,,British Library,Londres,,, IA.52435  ,"Sevilla, Pedro Brun, 1499.",,imparfait ( olim G.10211 ),,
historias caballerescas breves,Vespasiano ,Ystoria del noble Vespesiano emperador de Roma,,1499,portugais,incunable,,Biblioteca Nacional de Portugal,Lisbonne,,,F 4443,"Sevilla, Pedro Brun, 1499.",,,,
historias caballerescas breves,Vespasiano ,Historia de mui nobre Vespasiano Imperador de Roma,,1496,portugais,incunable,,Biblioteca Nacional de Portugal,Lisbonne,,,INC 3571 ,"Lisboa, Valentim Fernandes, 1496",,,,
historias caballerescas breves,Vespasiano (Vengeance de Nostre-Seigneur),Historia de mui nobre Vespasiano Imperador de Roma,,1496,portugais,incunable,,Biblioteca Nacional de Portugal,Lisbonne,,,INC. 571,"Lisboa, Valentim Fernandes, 1496",,"Traduzido da versão castelhana de Toledo, ca. 1490",BITAGAP texid 1008/cnum 1008 ,https://purl.pt/22002
historias caballerescas breves,Vespasiano - Destruição de Jerusalém,Ho flos sctõr̃ em lingoajẽ p̃tugues ,,1513,portugais,imprimé,,Biblioteca Nacional de Portugal,Lisbonne,,,Res. 157 A,"Lisboa: Hermann von Kempen, Roberto Rabelo, 1513",Jacobus de Voragine,,BITAGAP texid 3533/ cnum 4921,
historias caballerescas breves,Vespasiano ,Destrución de Xerusalén,Xve s.,,galicien,manuscrit,ff. 7v-12r,Biblioteca Nacional de España,Madrid,,,MSS/7455,,Jacobus de Voragine,,BITAGAP  texid  7260/cnum 14496,
historias caballerescas breves, Vespasiano – Liber destuctionis Ierusalem,,seconde moitie Xve s.,,catalan,manuscrit,,Biblioteca de Catalunya,Barcelone,,,MS 710,,,,,
historias caballerescas breves,Vespasiano  - Liber destuctionis Ierusalem,,Debut XVI s.,,catalan,manuscrit,,Biblioteca de Catalunya,Barcelone,,,MS  991,,,,,
historias caballerescas breves,Vespasiano  - Liber destuctionis Ierusalem,,Premiere moitie Xve s.,,catalan,manuscrit,,Arxiu de la Corona d’Aragó,Barcelone,,,MS Ripoll 155,,,,,
historias caballerescas breves,Vespasiano  - Liber destuctionis Ierusalem,,Premiere moitie Xve s.,,catalan,manuscrit,,Bibliotheque Nationale de France,Paris,,,MS esp. 509,,,,,
historias caballerescas breves,Vespasiano ,,,1493,catalan,incunable,,Biblioteca de Catalunya,Barcelone,,,G-III-26,Barcelona: Pere Miqel,,,,
historias caballerescas breves,Vespasiano ,,,1502,catalan,imprimé,,Biblioteca Lambert Mata,Ripoll,,,R. 24-25,Barcelona : Joan Luschner,,,,
,,,,,,,,,,,,,,,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon. 8-III-5,"Medina del Campo, por Alexo de Herrera y Francisco del Canto, 1552.",Alexo de Herrera,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,British Library,Londres,,,593.f.2,"Medina del Campo, por Alexo de Herrera y Francisco del Canto, 1552.",Alexo de Herrera,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,California University Library,"Los Angeles, CA",,,SpCol * PQ6366 .A55 1552 ,"Medina del Campo, por Alexo de Herrera y Francisco del Canto, 1552.",Alexo de Herrera,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/12626,"Medina del Campo, por Alexo de Herrera y Francisco del Canto, 1552.",Alexo de Herrera,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/47,"Medina del Campo, por Alexo de Herrera y Francisco del Canto, 1552.",Alexo de Herrera,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/5571,"Medina del Campo, por Alexo de Herrera y Francisco del Canto, 1552.",Alexo de Herrera,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Russian State Library ,Moscou,,,MK,"Medina del Campo, por Alexo de Herrera y Francisco del Canto, 1552.",Alexo de Herrera,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,Res/2 P.o.hisp. 29 d#Beibd.2,"Medina del Campo, por Alexo de Herrera y Francisco del Canto, 1552.",Alexo de Herrera,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,British Library,Londres,,,12450.m.1,"Medina del Campo, Juan María de Terranova y Jacobo de Liarcari, 1552.",,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Biblioteca del Palacio Real,Madrid,,,,"Medina del Campo, Juan María de Terranova y Jacobo de Liarcari, 1552.",,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Hispanic Society Museum and Library,New York,,,,"Medina del Campo, Juan María de Terranova y Jacobo de Liarcari, 1552.",,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Universidad de Valencia. Biblioteca Histórica,Valencia,,,Z-12/75,"Medina del Campo, Juan María de Terranova y Jacobo de Liarcari, 1552.",,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Universidad de Valencia. Biblioteca Histórica,Valencia,,,Z-13/99,"Medina del Campo, Juan María de Terranova y Jacobo de Liarcari, 1552.",,,,
,Cronica popular del Cid,Cronica del famoso e invencible cavallero Cid Ruy Diaz campeador,,1552,castillan,imprimé,,Osterreichische Nationalbibliothek ,Vienne,,,60.B.27* PS,"Medina del Campo, Juan María de Terranova y Jacobo de Liarcari, 1552.",,,,
,Cronica popular del Cid,Vn libro llamado Suma delas cosas marauillosas que fizo en su vida el buen cauallero Cid Ruy Diaz,,1498,castillan,incunable,,Osterreichische Nationalbibliothek ,Vienne,,,Ink 4.H.58 ,"Sevilla : Compañeros Alemanes (Johann Pegnitzer, Magnus Herbst und Thomas Glockner) ; Mai 1498",anonyme,,Texid 1142/ BETA manid 1298,https://digital.onb.ac.at/RepViewer/viewer.faces?doc=DTL_9562224&order=1&view=SINGLE
,Cronica popular del Cid,Vn libro llamado Suma delas cosas marauillosas que fizo en su vida el buen cauallero Cid Ruy Diaz,,1525,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,, R/26575(1),"Sevilla, Jacobo Cromberger y Juan Cromberger, 1525.",,,,https://bdh-rd.bne.es/viewer.vm?id=0000089942&page=1
MAIS EDICOES  https://iberian.ucd.ie/results.php?q=Cronica+popular+del+Cid,Cronica popular del Cid,Vn libro llamado Suma delas cosas marauillosas que fizo en su vida el buen cauallero Cid Ruy Diaz,,1525,castillan,imprimé,,Bibliothèque Sainte Geneviève,Paris,,,15705 Rés.(2),"Sevilla, Jacobo Cromberger y Juan Cromberger, 1525.",,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
historias caballerescas breves, Partinuplés,Libro del esforzado caballero conde Partinuples,,1499,castillan,incunable,,Biblioteca de Catalunya,Barcelone,,,Inc. 13-12º,"[Sevilla : Juan Pegnitzer y Magno Hubst, ca. 1499",anonyme,traduction de Partonopeo de Blois,,https://mdc.csuc.cat/digital/collection/incunableBC/search/searchterm/Partinuples/order/title
historias caballerescas breves, Partinuplés,Libro del esforçado cavallero conde Partinuplés que fue emperador de Constantinopla,,1513,castillan,imprimé,,Musée départamental Dobrée,Nantes,,,imp. 438 ,"Alcalá de Henares: Arnao Guillén de Brocar, 1513, 17 de noviembre",,temoin releve par COMEDIC. Pas trouve la cote sur la bibliotheuqe,,
historias caballerescas breves, Partinuplés,Libro del conde Partinuples,,1519,castillan,imprimé,,Biblioteca Nacional de Portugal,Lisbonne,,,RES. 461//1 P,Sevilla por Jacobo Crombergue,,,,
historias caballerescas breves, Partinuplés,Libro del conde Partinuples,,1526,castillan,imprimé,,Bibliotheque Mazarine,Paris,,,4º 11110 A-2 [Res],"Toledo: Miguel de Eguía, 1526, 15 de junio",,,,
historias caballerescas breves, Partinuplés,Libro del conde Partinuples,,1547,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/12687,"Burgos: Juan de Junta, 1547",,,,
historias caballerescas breves, Partinuplés,La Chronica del muye forçado Cavallero el Conde Partinuples  de sus grandes hechos en armas,,1547,castillan,imprimé,,British Library,Londres,,,1074.k.16.(3.),"[Sevilla: Sebastián Trujillo, 1560]",,,,
historias caballerescas breves, Partinuplés,Libro del esforçado cauallero el conde Partinuples: que fue Emperador de Constantinopla.,,1563,castillan,imprimé,,British Library,Londres,,,C.55.d.4.,"Burgos: Felipe de Junta, [1563]",,,,
